state,year,congress house,congress sen class 1,congress sen class 2,congress sen class 3,electoral,governor,legislature house,legislature sen,congress sen
kansas,2008,"2R, 2D",,R,R,R,D,"78R, 47D","30R, 10D",2R
kansas,2008,"2R, 2D",,R,R,R,D,"78R, 47D","30R, 10D",2R
kansas,2009,"3R, 1D",,R,R,R,D,"77R, 48D","31R, 9D",2R
kansas,2009,"3R, 1D",,R,R,R,D,"76R, 49D ","31R, 9D",2R
kansas,2010,"3R, 1D",,R,R,R,D,"76R, 49D ","31R, 9D",2R
kansas,2011,4R,,R,R,R,R,"92R, 33D","32R, 8D",2R
kansas,2012,4R,,R,R,R,R,"92R, 33D","32R, 8D",2R
kansas,2013,4R,,R,R,R,R,"92R, 33D","32R, 8D",2R
kansas,2014,4R,,R,R,R,R,"93R, 32D","32R, 8D",2R
kansas,2015,4R,,R,R,R,R,"98R, 27D","32R, 8D",2R
kansas,2016,4R,,R,R,R,R,"98R, 27D","32R, 8D",2R
kentucky,1980,"4D, 3R",,D,D,R,D,"75D, 25R","30D, 8R",2D
kentucky,1981,"4D, 3R",,D,D,R,D,"75D, 25R","30D, 8R",2D
kentucky,1982,"4D, 3R",,D,D,R,D,"76D, 24R","29D, 9R",2D
kentucky,1983,"4D, 3R",,D,D,R,D,"76D, 24R","29D, 9R",2D
kentucky,1984,"4D, 3R",,D,D,R,D,"76D, 24R","28D, 10R",2D
kentucky,1985,"4D, 3R",,R,D,R,D,"74D, 26R","28D, 10R","1D,1R"
kentucky,1986,"4D, 3R",,R,D,R,D,"74D, 26R","28D, 10R","1D,1R"
kentucky,1987,"4D, 3R",,R,D,R,D,"73D, 27R","29D, 9R","1D,1R"
kentucky,1988,"4D, 3R",,R,D,R,D,"73D, 27R","29D, 9R","1D,1R"
kentucky,1989,"4D, 3R",,R,D,R,D,"71D, 29R","29D, 9R","1D,1R"
kentucky,1990,"4D, 3R",,R,D,R,D,"71D, 29R","29D, 9R","1D,1R"
kentucky,1991,"4D, 3R",,R,D,R,D,"68D, 32R","27D, 11R","1D,1R"
kentucky,1992,"4D, 3R",,R,D,D,D,"68D, 32R","27D, 11R","1D,1R"
kentucky,1993,"4D, 2R",,R,D,D,D,"71D, 29R","24D, 14R","1D,1R"
kentucky,1994,"3D, 3R",,R,D,D,D,"71D, 29R","24D, 14R","1D,1R"
kentucky,1995,"4R, 2D",,R,D,D,D,"64D, 36R","21D, 17R","1D,1R"
kentucky,1996,"4R, 2D",,R,D,D,D,"64D, 36R","21D, 17R","1D,1R"
kentucky,1997,"5R, 1D",,R,D,D,D,"64D, 36R","23 Coal., 15D","1D,1R"
kentucky,1998,"5R, 1D",,R,D,D,D,"64D, 36R","23 Coal., 15D","1D,1R"
kentucky,1999,"5R, 1D",,R,R,D,D,"66D, 34R","23 Coal., 15D",2R
kentucky,2000,"5R, 1D",,R,R,R,D,"66D, 34R","20R, 18D",2R
kentucky,2001,"5R, 1D",,R,R,R,D,"64D, 36R","20R, 18D",2R
kentucky,2002,"5R, 1D",,R,R,R,D,"64D, 36R","20R, 18D",2R
kentucky,2003,"5R, 1D",,R,R,R,D,"65D, 35R","21R, 17D",2R
kentucky,2004,"4R, 2D",,R,R,R,R,"65D, 35R","21R, 17D",2R
kentucky,2005,"5R, 1D",,R,R,R,R,"57D, 43R","21R, 15D, 1I, 1VC",2R
kentucky,2006,"5R, 1D",,R,R,R,R,"57D, 43R","21R, 16D, 1I",2R
kentucky,2007,"4R, 2D",,R,R,R,R,"61D, 39R","21R, 16D, 1I",2R
kentucky,2008,"4R, 2D",,R,R,R,D,"63D, 37R","22R, 15D, 1I",2R
kentucky,2009,"4R, 2D",,R,R,R,D,"65D, 35R","21R, 16D, 1I",2R
kentucky,2010,"4R, 2D",,R,R,R,D,"65D, 35R","20R, 17D, 1I",2R
kentucky,2011,"4R, 2D",,R,R,R,D,"59D, 41R","22R, 15D, 1I",2R
kentucky,2012,"4R, 2D",,R,R,R,D,"59D, 41R","22R, 15D, 1I",2R
kentucky,2013,"5R, 1D",,R,R,R,D,"55D, 45R","23R, 14D, 1I",2R
kentucky,2014,"5R, 1D",,R,R,R,D,"54D, 46R","23R, 14D, 1I",2R
kentucky,2015,"5R, 1D",,R,R,R,D,"54D, 46R","26R, 12D",2R
kentucky,2015,"5R, 1D",,R,R,R,D,"54D, 46R","27R, 11D",2R
kentucky,2016,"5R, 1D",,R,R,R,R,"50D, 46R, 4 vac.","27R, 11D",2R
kentucky,2016,"5R, 1D",,R,R,R,R,"53D, 47R","27R, 11D",2R
louisiana,1980,"5D, 3R",,D,D,R,R,"95D, 10R",39D,2D
louisiana,1981,"6D, 2R",,D,D,R,R,"95D, 10R",39D,2D
louisiana,1982,"6D, 2R",,D,D,R,R,"95D, 10R",39D,2D
louisiana,1983,"6D, 2R",,D,D,R,R,"95D, 10R",39D,2D
louisiana,1984,"6D, 2R",,D,D,R,D,"93D, 11R, 1I","37D, 2R",2D
louisiana,1985,"6D, 2R",,D,D,R,D,"93D, 11R, 1I","37D, 2R",2D
louisiana,1986,"6D, 2R",,D,D,R,D,"93D, 11R, 1I","37D, 2R",2D
louisiana,1987,"5D, 3R",,D,D,R,D,"93D, 11R, 1I","37D, 2R",2D
louisiana,1988,"5D, 3R",,D,D,R,D,"88D, 16R, 1I","34D, 5R",2D
louisiana,1989,"4D, 4R",,D,D,R,D,"88D, 16R, 1I","34D, 5R",2D
louisiana,1989,"4D, 4R",,D,D,R,D,"88D, 16R, 1I","34D, 5R",2D
louisiana,1990,"4D, 4R",,D,D,R,D,"88D, 16R, 1I","34D, 5R",2D
louisiana,1991,"4D, 4R",,D,D,R,R,"88D, 16R, 1I","34D, 5R",2D
louisiana,1992,"4D, 4R",,D,D,D,D,"87D, 17R, 1I","33D, 6R",2D
louisiana,1993,"4D, 3R",,D,D,D,D,"87D, 17R, 1I","33D, 6R",2D
louisiana,1994,"4D, 3R",,D,D,D,D,"87D, 17R, 1I","33D, 6R",2D
louisiana,1995,"5R, 2D",,D,D,D,D,"87D, 17R, 1I","33D, 6R",2D
louisiana,1996,"5R, 2D",,D,D,D,R,"78D, 27R","26D, 13R",2D
louisiana,1997,"5R, 2D",,D,D,D,R,"78D, 27R","26D, 13R",2D
louisiana,1998,"5R, 2D",,D,D,D,R,"78D, 27R","26D, 13R",2D
louisiana,1999,"5R, 2D",,D,D,D,R,"78D, 27R","26D, 13R",2D
louisiana,2000,"5R, 2D",,D,D,R,R,"74D, 31R","26D, 13R",2D
louisiana,2000,"5R, 2D",,D,D,R,R,"74D, 31R","26D, 13R",2D
louisiana,2001,"5R, 2D",,D,D,R,R,"74D, 31R","26D, 13R",2D
louisiana,2002,"5R, 2D",,D,D,R,R,"74D, 31R","26D, 13R",2D
louisiana,2003,"4R, 3D",,D,D,R,R,"74D, 31R","26D, 13R",2D
louisiana,2004,"4R, 3D",,D,D,R,D,"66D, 37R, 2I","24D, 15R",2D
louisiana,2004,"5R, 2D",,D,D,R,D,"66D, 37R, 2I","24D, 15R",2D
louisiana,2005,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2005,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2006,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2006,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2007,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2007,"5R, 2D",,D,R,R,D,"66D, 37R, 2I","24D, 15R","1D,1R"
louisiana,2008,"5R, 2D",,D,R,R,R,"53D, 50R, 2I","23D, 16R","1D,1R"
louisiana,2008,"3R, 2D",,D,R,R,R,"53D, 50R, 2I","23D, 16R","1D,1R"
louisiana,2008,"4R, 3D",,D,R,R,R,"53D, 50R, 2I","23D, 16R","1D,1R"
louisiana,2009,"6R, 1D",,D,R,R,R,"52D, 50R, 3I","23D, 16R","1D,1R"
louisiana,2010,"6R, 1D",,D,R,R,R,"52D, 50R, 3I","23D, 16R","1D,1R"
louisiana,2010,"6R, 1D",,D,R,R,R,"52D, 50R, 3I","23D, 16R","1D,1R"
louisiana,2011,"6R, 1D",,D,R,R,R,"55R, 46D, 4I","22R, 17D","1D,1R"
louisiana,2012,"6R, 1D",,D,R,R,R,"58R, 45D, 2I","24R, 15D","1D,1R"
louisiana,2013,"5R, 1D",,D,R,R,R,"58R, 45D, 2I","24R, 15D","1D,1R"
louisiana,2014,"5R, 1D",,D,R,R,R,"59R, 44D, 2I","26R, 13D","1D,1R"
louisiana,2015,"5R, 1D",,R,R,R,R,"59R, 44D, 2I","26R, 13D",2R
louisiana,2016,"5R, 1D",,R,R,R,D,"61R, 42D, 2I","25R, 14D",2R
louisiana,2017,"5R, 1D",,R,R,R,D,"61R, 42D, 2I","25R, 14D",2R
maine,1980,2R, , ,,R,D,"77D, 73R, 1ID","19R, 13D, 1I",
maine,1981,2R, , ,,R,D,"84D, 67R","17R, 16D",
maine,1982,2R, , ,,R,D,"84D, 67R","17R, 16D",
maine,1983,2R,D, ,,R,D,"92D, 59R","23D, 10R",1D
maine,1984,2R,D, ,,R,D,"92D, 59R","23D, 10R",1D
maine,1985,2R,D,R,,R,D,"83D, 68R","24D, 11R","1D,1R"
maine,1986,2R,D,R,,R,D,"83D, 68R","24D, 11R","1D,1R"
maine,1987,"1D,1R",D,R,,R,R,"86D, 65R","20D, 15R","1D,1R"
maine,1988,"1D,1R",D,R,,R,R,"86D, 65R","20D, 15R","1D,1R"
maine,1989,"1D,1R", ,R,,R,R,"97D, 54R","20D, 15R",1R
maine,1990,"1D,1R", ,R,,R,R,"97D, 54R","20D, 15R",1R
maine,1991,"1D,1R", , ,,R,R,"97D, 54R","21D, 14R",
maine,1992,"1D,1R", , ,,D,R,"97D, 54R","21D, 14R",
maine,1993,"1D,1R", , ,,D,R,"90D, 61R","20D, 15R",
maine,1994,"1D,1R", , ,,D,R,"90D, 61R","20D, 15R",
maine,1995,"1D,1R", , ,,D,I,"77D, 74R","18R, 16D, 1I",
maine,1996,"1D,1R", , ,,D,I,"77D, 74R","18R, 16D, 1I",
maine,1997,2D, , ,,D,I,"81D, 69R, 1I","19D, 15R, 1I",
maine,1998,2D, , ,,D,I,"81D, 69R, 1I","19D, 15R, 1I",
maine,1999,2D, , ,,D,I,"79D, 71R, 1I","20D, 14R, 1I",
maine,2000,2D, , ,,D,I,"79D, 71R, 1I","20D, 14R, 1I",
maine,2001,2D,R, ,,D,I,"88D, 62R, 1I","17R, 17D, 1I",1R
maine,2002,2D,R, ,,D,I,"88D, 62R, 1I","17R, 17D, 1I",1R
maine,2003,2D,R,R,,D,D,"80D, 67R, 3I, 1G","18D, 17R",2R
maine,2004,2D,R,R,,D,D,"80D, 67R, 3I, 1G","18D, 17R",2R
maine,2005,2D,R,R,,D,D,"76D, 73R, 1I, 1G","18D, 17R",2R
maine,2006,2D,R,R,,D,D,"76D, 73R, 1I, 1G","18D, 17R",2R
maine,2007,2D, ,R,,D,D,"90D, 59R, 2I","18D, 17R",1R
maine,2008,2D, ,R,,D,D,"90D, 59R, 2I","18D, 17R",1R
maine,2009,2D, , ,,D,D,"95D, 55R, 1I","20D, 15R",
maine,2010,2D, , ,,D,D,"95D, 55R, 1I","20D, 15R",
maine,2011,2D, , ,,D,R,"78R, 72D, 1I","20R, 14D, 1I",
maine,2012,2D, , ,,D,R,"78R, 72D, 1I","20R, 14D, 1I",
maine,2013,2D,I, ,,D,R,"89D, 58R, 4I","19D, 15R, 1I",1I
maine,2014,2D,I, ,,D,R,"89D, 58R, 4I","19D, 15R, 1I",1I
maine,2015,"1D,1R",I, ,,D,R,"78D, 68R, 5I","20R, 15D",1I
maine,2016,"1D,1R",I, ,,"D,R",R,"78D, 69R, 4I","20R, 15D",1I
maine,2017,"1D,1R",I, ,,"D,R",R,"77D, 73R, 1I","18R, 17D",1I
maryland,1980,"6D, 2R", ,,R,D,D,"125D, 16R","40D, 7R",1R
maryland,1981,"7D, 1R", ,, ,D,D,"125D, 16R","40D, 7R",
maryland,1982,"7D, 1R", ,, ,D,D,"125D, 16R","40D, 7R",
maryland,1983,"7D, 1R", ,, ,D,D,"124D, 17R","41D, 6R",
maryland,1984,"7D, 1R", ,, ,R,D,"124D, 17R","41D, 6R",
maryland,1985,"6D, 2R", ,, ,R,D,"124D, 17R","41D, 6R",
maryland,1986,"6D, 2R", ,, ,R,D,"124D, 17R","41D, 6R",
maryland,1987,"6D, 2R", ,, ,R,D,"124D, 17R","40D, 7R",
maryland,1988,"6D, 2R", ,, ,R,D,"124D, 17R","40D, 7R",
maryland,1989,"6D, 2R",D,, ,R,D,"124D, 17R","40D, 7R",1D
maryland,1990,"6D, 2R",D,, ,R,D,"124D, 17R","40D, 7R",1D
maryland,1991,"5D, 3R",D,, ,R,D,"117D, 24R","40D, 7R",1D
maryland,1992,"5D, 3R",D,, ,D,D,"117D, 24R","40D, 7R",1D
maryland,1993,"4D, 4R",D,, ,D,D,"117D, 24R","40D, 7R",1D
maryland,1994,"4D, 4R",D,, ,D,D,"117D, 24R","40D, 7R",1D
maryland,1995,"4D, 4R", ,, ,D,D,"100D, 41R","32D, 15R",
maryland,1996,"4D, 4R", ,, ,D,D,"100D, 41R","32D, 15R",
maryland,1997,"4D, 4R", ,, ,D,D,"100D, 41R","32D, 15R",
maryland,1998,"4D, 4R", ,, ,D,D,"100D, 41R","32D, 15R",
maryland,1999,"4D, 4R", ,,D,D,D,"106D, 35R","32D, 15R",1D
maryland,2000,"4D, 4R", ,,D,D,D,"106D, 35R","33D, 14R",1D
maryland,2001,"4D, 4R", ,,D,D,D,"106D, 35R","33D, 14R",1D
maryland,2002,"4D, 4R", ,,D,D,D,"106D, 35R","33D, 14R",1D
maryland,2003,"6D, 2R", ,,D,D,R,"98D, 43R","33D, 14R",1D
maryland,2004,"6D, 2R", ,,D,D,R,"98D, 43R","33D, 14R",1D
maryland,2005,"6D, 2R", ,, ,D,R,"98D, 43R","33D, 14R",
maryland,2006,"6D, 2R", ,, ,D,R,"98D, 43R","33D, 14R",
maryland,2007,"6D, 2R",D,, ,D,D,"104D, 37R","33D, 14R",1D
maryland,2008,"6D, 2R",D,, ,D,D,"104D, 37R","33D, 14R",1D
maryland,2008,"5D, 2R",D,, ,D,D,"104D, 37R","33D, 14R",1D
maryland,2008,"6D, 2R",D,, ,D,D,"104D, 36R, 1I","33D, 14R",1D
maryland,2009,"7D, 1R",D,, ,D,D,"104D, 36R, 1I","33D, 14R",1D
maryland,2010,"7D, 1R",D,, ,D,D,"104D, 36R, 1I","33D, 14R",1D
maryland,2011,"6D, 2R",D,, ,D,D,"98D, 43R","35D, 12R",1D
maryland,2012,"6D, 2R",D,, ,D,D,"98D, 43R","35D, 12R",1D
maryland,2013,"7D, 1R", ,, ,D,D,"98D, 43R","35D, 12R",
maryland,2014,"7D, 1R", ,, ,D,D,"98D, 43R","35D, 12R",
maryland,2015,"7D, 1R", ,, ,D,R,"91D, 50R","33D, 14R",
maryland,2016,"7D, 1R", ,, ,D,R,"91D, 50R","33D, 14R",
maryland,2017,"7D, 1R", ,,D,D,R,"91D, 50R","33D, 14R",1D
massachusetts,1980,"10D,2R",D,D,,,D,"128D
30R
2I","34D
6R",2D
massachusetts,1981,"10D,2R",D,D,,,D,"128D
31R
1I","32D
7R
1I",2D
massachusetts,1982,"10D,2R",D,D,,,D,"128D
31R
1I","32D
7R
1I",2D
massachusetts,1983,"10D,1R",D,D,,,D,"131D
29R","33D
7R",2D
massachusetts,1984,"10D,1R",D,D,,,D,"131D
29R","33D
7R",2D
massachusetts,1985,"10D,1R",D,D,,,D,"126D
34R","32D
8R",2D
massachusetts,1986,"10D,1R",D,D,,,D,"126D
34R","32D
8R",2D
massachusetts,1987,"10D,1R",D,D,,,D,"126D
33R
1I","32D
8R",2D
massachusetts,1988,"10D,1R",D,D,,,D,"126D
33R
1I","32D
8R",2D
massachusetts,1989,"10D,1R",D,D,,,D,"127D
33R","31D
9R",2D
massachusetts,1990,"10D,1R",D,D,,,D,"127D
33R","31D
9R",2D
massachusetts,1991,11D,D,D,,,R,"123D
37R","24D
16R",2D
massachusetts,1992,11D,D,D,,,R,"123D
37R","24D
16R",2D
massachusetts,1993,"8D,2R",D,D,,,R,"124D
35R
1I","31D
9R",2D
massachusetts,1994,"8D,2R",D,D,,,R,"124D
35R
1I","31D
9R",2D
massachusetts,1995,"8D,2R",D,D,,,R,"125D
34R
1NP","30D
10R",2D
massachusetts,1996,"8D,2R",D,D,,,R,"125D
34R
1NP","30D
10R",2D
massachusetts,1997,10D,D,D,,,R,"124D
35R
1I","33D
7R",2D
massachusetts,1998,10D,D,D,,,Vacant,"124D
35R
1I","33D
7R",2D
massachusetts,1999,10D,D,D,,,R,"131D
28R
1I","33D
7R",2D
massachusetts,2000,10D,D,D,,,R,"131D
28R
1I","33D
7R",2D
massachusetts,2001,10D,D,D,,,R,"137D
23R","34D
6R",2D
massachusetts,2002,10D,D,D,,,Vacant,"137D
23R","34D
6R",2D
massachusetts,2003,10D,D,D,,,R,"135D
23R
1I","34D
6R",2D
massachusetts,2004,10D,D,D,,,R,"135D
23R
1I","34D
6R",2D
massachusetts,2005,10D,D,D,,,R,"139D
20R
1I","34D
6R",2D
massachusetts,2006,10D,D,D,,,R,"139D
20R
1I","34D
6R",2D
massachusetts,2007,10D,D,D,,,D,"141D
19R","35D
5R",2D
massachusetts,2008,10D,D,D,,,D,"141D
19R","35D
5R",2D
massachusetts,2009,10D,D,D,,,D,"144D
15R
1I","35D
5R",2D
massachusetts,2009,10D,D,D,,,D,"144D
15R
1I","35D
5R",2D
massachusetts,2010,10D,D,D,,,D,"144D
15R
1I","35D
5R",2D
massachusetts,2010,10D,R,D,,,D,"144D
15R
1I","35D
5R","1D,1R"
massachusetts,2011,10D,R,D,,,D,"127D
33R","36D
4R","1D,1R"
massachusetts,2012,10D,R,D,,,D,"127D
33R","36D
4R","1D,1R"
massachusetts,2013,9D,D,D,,,D,"131D
29R","36D
4R",2D
massachusetts,2013,9D,D,D,,,D,"131D
29R","36D
4R",2D
massachusetts,2014,9D,D,D,,,D,"131D
29R","36D
4R",2D
massachusetts,2015,9D,D,D,,,R,"125D
35R","34D
6R",2D
massachusetts,2016,9D,D,D,,,R,"125D
35R","34D
6R",2D
massachusetts,2017,9D,D,D,,,R,"125D
35R","34D
6R",2D
massachusetts,2018,9D,D,D,,,R,"125D
35R","34D
6R",2D
michigan,2000,"10D, 6R",R,D,,D,R,"58R, 52D","23R, 15D","1D,1R"
michigan,2001,"9D, 7R",D,D,,,R,"59R, 51D","23R, 15D",2D
michigan,2002,"9D, 7R",D,D,,,R,"59R, 51D","23R, 15D",2D
michigan,2003,"9R, 6D",D,D,,,D,"62R, 48D","22R, 16D",2D
michigan,2004,"9R, 6D",D,D,,D,D,"62R, 48D","22R, 16D",2D
michigan,2005,"9R, 6D",D,D,,,D,"58R, 52D","22R, 16D",2D
michigan,2006,"9R, 6D",D,D,,,D,"58R, 52D","22R, 16D",2D
michigan,2007,"9R, 6D",D,D,,,D,"58D, 52R","21R, 17D",2D
michigan,2008,"9R, 6D",D,D,,D,D,"58D, 52R","21R, 17D",2D
michigan,2009,"8D, 7R",D,D,,,D,"67D, 43R","21R, 16D",2D
michigan,2010,"8D, 7R",D,D,,,D,"67D, 43R","22R, 16D",2D
michigan,2011,"9R, 6D",D,D,,,R,"63R, 47D","26R, 12D",2D
michigan,2012,"9R, 6D",D,D,,D,R,"64R, 46D","26R, 12D",2D
michigan,2013,"9R, 5D",D,D,,,R,"59R, 50D, 1I","26R, 12D",2D
michigan,2014,"9R, 5D",D,D,,,R,"59R, 50D, 1I","26R, 12D",2D
michigan,2015,"9R, 5D",D,D,,,R,"63R, 47D","27R, 11D",2D
michigan,2016,"9R, 5D",D,D,,R,R,"63R, 47D","27R, 11D",2D
michigan,2017,"9R, 5D",D,D,,,R,"63R, 47D","27R, 11D",2D
minnesota,1980,"4DFL, 4R",R,R,,D,Al Quie (IR),"68DFL, 66IR","45DFL, 22IR",2R
minnesota,1981,"5R, 3DFL",R,R,,D,Al Quie (IR),"70DFL, 64IR","45DFL, 22IR",2R
minnesota,1982,"5R, 3DFL",R,R,,D,Al Quie (IR),"70DFL, 64IR","44DFL, 23IR",2R
minnesota,1983,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"77DFL, 57IR","42DFL, 25IR",2R
minnesota,1984,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"76DFL, 58IR","42DFL, 25IR",2R
minnesota,1985,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"69IR, 65DFL","42DFL, 24IR, 1I",2R
minnesota,1986,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"69IR, 65DFL","43DFL, 24IR",2R
minnesota,1987,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"83DFL, 51IR","47DFL, 20IR",2R
minnesota,1988,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"82DFL, 52IR","46DFL, 21IR",2R
minnesota,1989,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"81DFL, 53IR","44DFL, 23IR",2R
minnesota,1990,"5DFL, 3R",R,R,,D,Rudy Perpich (DFL),"80DFL, 54IR","44DFL, 23IR",2R
minnesota,1991,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"80DFL, 54IR","46DFL, 21IR","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1992,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"78DFL, 56IR","46DFL, 21IR","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1993,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"87DFL, 47IR","45DFL, 22IR","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1994,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"84DFL, 50IR","45DFL, 22IR","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1995,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"71DFL, 63R","43DFL, 24IR","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1996,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"69DFL, 65IR","42DFL, 25R","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1997,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"70DFL, 64R","42DFL, 24R, 1I","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1998,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Arne Carlson (IR/R),"70DFL, 64R","42DFL, 24R, 1I","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,1999,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Jesse Ventura (Ref/I),"71R, 63DFL","40DFL, 26R, 1I","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,2000,"6DFL, 2R",R,Paul Wellstone (DFL),,D,Jesse Ventura (Ref/I),"70R, 63DFL, 1I","41DFL, 25R, 1I","1u,1R,1n,2e,1L,1W,1P,1D,1F,1o,1s,1a,3l,1t"
minnesota,2001,"5DFL, 3R",Mark Dayton (DFL),Paul Wellstone (DFL),,D,Jesse Ventura (Ref/I),"69R, 65DFL","39DFL, 27R, 1IPM","1u,3a,2n,3l,2L,2e,1W,1M,2F,1P,1y,2o,1s,1k,3D,2t,1r"
minnesota,2002,"5DFL, 3R",Mark Dayton (DFL),Paul Wellstone (DFL),,D,Jesse Ventura (Ref/I),"70R, 64DFL","39DFL, 27R, 1IPM","1u,3a,2n,3l,2L,2e,1W,1M,2F,1P,1y,2o,1s,1k,3D,2t,1r"
minnesota,2002,"5DFL, 3R",Mark Dayton (DFL),I,,D,Jesse Ventura (Ref/I),"70R, 64DFL","39DFL, 27R, 1IPM","1I,2a,1n,1L,1M,1F,1y,1o,1k,2D,1t,1r"
minnesota,2003,"4DFL, 4R",Mark Dayton (DFL),R,,D,R,"81R, 53DFL","35DFL, 31R, 1IPM","1R,2a,1n,1L,1M,1F,1y,1o,1k,2D,1t,1r"
minnesota,2004,"4DFL, 4R",Mark Dayton (DFL),R,,D,R,"81R, 53DFL","35DFL, 31R, 1IPM","1R,2a,1n,1L,1M,1F,1y,1o,1k,2D,1t,1r"
minnesota,2005,"4DFL, 4R",Mark Dayton (DFL),R,,D,R,"68R, 66DFL","35DFL, 31R, 1IPM","1R,2a,1n,1L,1M,1F,1y,1o,1k,2D,1t,1r"
minnesota,2006,"4DFL, 4R",Mark Dayton (DFL),R,,D,R,"68R, 66DFL","37DFL, 29R, 1IPM","1R,2a,1n,1L,1M,1F,1y,1o,1k,2D,1t,1r"
minnesota,2007,"5DFL, 3R",Amy Klobuchar (DFL),R,,D,R,"85DFL, 49R","44DFL, 23R","1u,1c,1R,1A,1a,1L,1m,1b,1D,1y,1h,1F,1K,1o,1l,1r"
minnesota,2007,"5DFL, 3R",Amy Klobuchar (DFL),R,,D,R,"85DFL, 49R","44DFL, 22R","1u,1c,1R,1A,1a,1L,1m,1b,1D,1y,1h,1F,1K,1o,1l,1r"
minnesota,2008,"5DFL, 3R",Amy Klobuchar (DFL),R,,D,R,"85DFL, 49R","44DFL, 22R","1u,1c,1R,1A,1a,1L,1m,1b,1D,1y,1h,1F,1K,1o,1l,1r"
minnesota,2008,"5DFL, 3R",Amy Klobuchar (DFL),R,,D,R,"85DFL, 47R, 1IR, 1I","45DFL, 22R","1u,1c,1R,1A,1a,1L,1m,1b,1D,1y,1h,1F,1K,1o,1l,1r"
minnesota,2009,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,R,"87DFL, 47R","46DFL, 21R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2010,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,R,"87DFL, 47R","46DFL, 21R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2011,"4DFL, 4R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"72R, 62DFL","37R, 30DFL","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2012,"4DFL, 4R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"72R, 62DFL","37R, 30DFL","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2013,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"73DFL, 61R","39DFL, 28R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
minnesota,2014,"5DFL, 3R",Amy Klobuchar (DFL),Al Franken (DFL),,D,Mark Dayton (DFL),"73DFL, 61R","39DFL, 28R","1u,1c,2A,1k,2a,2n,1e,2L,1m,1b,2D,1y,1h,3F,1K,1o,2l,2r"
